cell_id,sample_id,event_index,kmeans_k6,kmeans_k10,kmeans_k14,ward_k6,ward_k10,ward_k14,leiden_r0.5,leiden_r1.0,leiden_r1.5
gated_alive:a_4b:147899,a_4b,147899,0,4,8,2,3,3,0,5,7
gated_alive:a_4b:148151,a_4b,148151,1,0,6,1,2,2,3,1,6
gated_alive:a_4b:149516,a_4b,149516,5,8,10,0,0,0,4,8,10
gated_alive:a_4b:149646,a_4b,149646,3,4,8,3,6,8,2,5,14
gated_alive:a_4b:149774,a_4b,149774,1,0,6,1,5,5,3,1,6
gated_alive:a_4b:149899,a_4b,149899,0,4,8,2,3,3,2,5,7
gated_alive:a_4b:150658,a_4b,150658,5,8,3,3,9,12,5,7,11
gated_alive:a_4b:151382,a_4b,151382,5,2,1,0,1,1,0,0,8
gated_alive:a_4b:151998,a_4b,151998,0,4,8,3,6,8,2,5,14
gated_alive:a_4b:152034,a_4b,152034,4,7,9,5,8,11,6,9,13
gated_alive:a_4b:152041,a_4b,152041,5,2,1,0,1,1,0,0,13
gated_alive:a_4b:152377,a_4b,152377,1,0,6,1,2,2,3,1,6
gated_alive:a_4b:153226,a_4b,153226,0,4,8,0,1,1,0,5,7
gated_alive:a_4b:153473,a_4b,153473,1,0,0,1,2,2,3,1,6
gated_alive:a_4b:154050,a_4b,154050,2,6,2,4,7,10,2,4,2
gated_alive:a_4b:154490,a_4b,154490,1,0,0,1,2,2,3,1,6
gated_alive:a_4b:154641,a_4b,154641,5,8,5,3,6,9,2,6,9
gated_alive:a_4b:154967,a_4b,154967,3,3,4,0,0,0,1,2,10
gated_alive:a_4b:155148,a_4b,155148,0,2,8,0,1,1,0,5,7
gated_alive:a_4b:155258,a_4b,155258,0,4,5,3,6,8,2,6,9
gated_alive:a_4b:155339,a_4b,155339,5,2,1,0,1,1,0,0,0
gated_alive:a_4b:155838,a_4b,155838,5,2,1,0,1,1,0,0,8
gated_alive:a_4b:156723,a_4b,156723,5,5,11,0,0,0,4,8,10
gated_alive:a_4b:157141,a_4b,157141,0,4,8,3,6,8,3,5,7
gated_alive:a_4b:159432,a_4b,159432,3,3,4,1,5,5,1,2,5
gated_alive:a_4b:159887,a_4b,159887,1,0,6,1,2,2,3,1,6
gated_alive:a_4b:160438,a_4b,160438,2,8,10,0,0,6,0,0,8
gated_alive:a_4b:160697,a_4b,160697,4,7,9,5,8,11,6,9,13
gated_alive:a_4b:161265,a_4b,161265,1,0,6,1,2,2,3,1,6
gated_alive:a_4b:162749,a_4b,162749,5,2,1,0,1,1,0,0,8
gated_alive:a_4b:163493,a_4b,163493,5,2,1,0,1,1,0,0,0
gated_alive:a_4b:163604,a_4b,163604,1,4,8,2,3,3,3,5,7
gated_alive:a_4b:165425,a_4b,165425,0,5,11,0,0,0,4,8,10
gated_alive:a_4b:165477,a_4b,165477,3,4,8,3,6,8,2,5,14
gated_alive:a_4b:166007,a_4b,166007,5,8,10,3,4,4,0,0,17
gated_alive:a_4b:167278,a_4b,167278,3,3,6,0,0,6,1,2,5
gated_alive:a_4b:167855,a_4b,167855,5,2,1,0,1,1,0,0,0
gated_alive:a_4b:167938,a_4b,167938,3,3,4,1,5,5,1,2,5
gated_alive:a_4b:168055,a_4b,168055,5,8,10,0,1,1,0,0,0
gated_alive:a_4b:168262,a_4b,168262,5,8,10,0,1,1,0,0,8
gated_alive:a_4b:168459,a_4b,168459,5,8,10,3,4,4,0,0,8
gated_alive:a_4b:168665,a_4b,168665,0,5,11,2,3,3,4,3,1
gated_alive:a_4b:169137,a_4b,169137,0,4,8,2,3,3,0,5,7
gated_alive:a_4b:169723,a_4b,169723,5,8,10,0,1,1,4,3,15
gated_alive:a_4b:169762,a_4b,169762,3,3,4,1,5,5,1,2,5
gated_alive:a_4b:170740,a_4b,170740,5,2,1,0,1,1,0,0,8
gated_alive:a_4b:170976,a_4b,170976,5,8,10,0,0,6,0,8,10
gated_alive:a_4b:172151,a_4b,172151,1,4,8,2,3,3,3,5,14
gated_alive:a_4b:172155,a_4b,172155,0,5,11,2,3,3,4,3,1
gated_alive:a_4b:174042,a_4b,174042,2,6,2,4,7,10,2,4,2
gated_alive:a_4b:174450,a_4b,174450,0,5,11,0,0,0,4,3,10
gated_alive:a_4b:175273,a_4b,175273,1,0,0,1,2,2,3,1,4
gated_alive:a_4b:175752,a_4b,175752,3,9,12,1,5,5,1,2,3
gated_alive:a_4b:176480,a_4b,176480,1,0,6,1,2,2,3,1,6
gated_alive:a_4b:176544,a_4b,176544,5,8,5,3,6,9,4,3,1
gated_alive:a_4b:176643,a_4b,176643,4,7,9,5,8,11,6,9,13
gated_alive:a_4b:176797,a_4b,176797,5,8,13,3,9,12,5,10,16
gated_alive:a_4b:177606,a_4b,177606,4,7,9,5,8,11,6,9,13
gated_alive:a_4b:178201,a_4b,178201,5,2,1,0,1,1,0,0,0
gated_alive:a_4b:178518,a_4b,178518,1,0,6,1,2,2,3,1,6
gated_alive:a_4b:178629,a_4b,178629,1,0,6,1,2,2,3,1,6
gated_alive:a_4b:178630,a_4b,178630,1,0,0,1,2,2,3,1,4
gated_alive:a_4b:179538,a_4b,179538,2,6,2,4,7,13,2,4,2
gated_alive:a_4b:179544,a_4b,179544,3,3,5,1,5,5,1,2,5
gated_alive:a_4b:180293,a_4b,180293,3,3,4,1,5,5,1,2,5
gated_alive:a_4b:180506,a_4b,180506,0,5,11,2,3,3,4,3,1
gated_alive:a_4b:181109,a_4b,181109,0,4,8,2,3,3,0,5,7
gated_alive:a_4b:181822,a_4b,181822,4,7,9,5,8,11,6,9,13
gated_alive:a_4b:182045,a_4b,182045,3,4,8,1,5,5,1,1,4
gated_alive:a_4b:182402,a_4b,182402,5,2,1,0,1,1,0,0,0
gated_alive:a_4b:184087,a_4b,184087,3,9,12,3,6,8,1,6,3
gated_alive:a_4b:184227,a_4b,184227,0,5,11,0,1,1,4,3,11
gated_alive:a_4b:184426,a_4b,184426,3,1,7,3,6,8,1,6,3
gated_alive:a_4b:184932,a_4b,184932,1,3,6,1,2,2,3,8,10
gated_alive:a_4b:185487,a_4b,185487,5,8,10,3,4,4,0,0,17
gated_alive:a_4b:185720,a_4b,185720,1,0,6,1,2,2,3,1,6
gated_alive:a_4b:185938,a_4b,185938,5,8,6,0,0,6,0,0,15
gated_alive:a_4b:186125,a_4b,186125,3,3,4,1,5,5,1,2,5
gated_alive:a_4b:186472,a_4b,186472,5,8,10,0,0,0,4,3,10
gated_alive:a_4b:186805,a_4b,186805,1,0,6,0,0,6,3,1,6
gated_alive:a_4b:187855,a_4b,187855,0,2,1,0,1,1,0,5,7
gated_alive:a_4b:189497,a_4b,189497,1,0,6,1,5,5,3,1,6
gated_alive:a_4b:190244,a_4b,190244,3,3,4,1,5,5,1,2,5
gated_alive:a_4b:190300,a_4b,190300,5,8,10,0,0,6,0,0,8
gated_alive:a_4b:190397,a_4b,190397,0,5,11,2,3,3,4,3,1
gated_alive:a_4b:190407,a_4b,190407,1,3,6,0,0,6,3,1,6
gated_alive:a_4b:191805,a_4b,191805,0,5,11,2,3,3,5,3,11
gated_alive:a_4b:191985,a_4b,191985,0,5,11,0,0,0,4,8,10
gated_alive:a_4b:193003,a_4b,193003,5,2,1,0,1,1,0,0,0
gated_alive:a_4b:193560,a_4b,193560,0,2,1,0,0,0,0,8,10
gated_alive:a_4b:194126,a_4b,194126,5,2,1,0,1,1,0,0,8
gated_alive:a_4b:194451,a_4b,194451,1,0,6,1,2,2,3,1,6
gated_alive:a_4b:195004,a_4b,195004,0,5,3,2,3,3,5,3,11
gated_alive:a_4b:195334,a_4b,195334,5,8,10,0,0,6,4,3,15
gated_alive:a_4b:195383,a_4b,195383,1,0,6,1,2,2,3,1,6
gated_alive:a_4b:195594,a_4b,195594,3,9,12,3,6,8,1,6,3
gated_alive:a_4b:196019,a_4b,196019,1,4,0,1,2,2,3,1,4
gated_alive:a_4b:196418,a_4b,196418,3,3,4,0,1,1,0,0,8
gated_alive:a_4b:196799,a_4b,196799,2,6,2,4,7,10,2,4,2
gated_alive:a_4b:201100,a_4b,201100,5,8,10,0,1,1,0,0,8
gated_alive:a_4b:201378,a_4b,201378,1,8,6,0,0,6,3,1,6
gated_alive:a_4b:201612,a_4b,201612,3,9,12,1,5,5,1,2,5
gated_alive:a_4b:202034,a_4b,202034,5,8,10,0,1,1,0,0,8
gated_alive:a_4b:202058,a_4b,202058,5,2,1,0,1,1,0,0,0
gated_alive:a_4b:203005,a_4b,203005,5,8,10,0,0,0,4,8,10
gated_alive:a_4b:203198,a_4b,203198,1,0,6,1,2,2,3,1,6
gated_alive:a_4b:203543,a_4b,203543,5,2,3,2,3,3,5,3,11
gated_alive:a_4b:203800,a_4b,203800,5,2,1,0,0,6,0,0,0
gated_alive:a_4b:204010,a_4b,204010,5,8,10,0,1,1,0,0,8
gated_alive:a_4b:205067,a_4b,205067,5,8,6,0,1,1,0,0,15
gated_alive:a_4b:205187,a_4b,205187,0,2,1,0,0,0,0,8,10
gated_alive:a_4b:205257,a_4b,205257,4,7,9,5,8,11,6,9,13
gated_alive:a_4b:206145,a_4b,206145,0,2,1,0,1,1,0,0,7
gated_alive:a_4b:206760,a_4b,206760,1,0,6,1,2,2,3,1,6
gated_alive:a_4b:207065,a_4b,207065,3,9,5,1,5,5,1,2,9
gated_alive:a_4b:207166,a_4b,207166,5,8,10,0,0,0,4,8,10
gated_alive:a_4b:207171,a_4b,207171,0,2,1,0,1,1,0,0,0
gated_alive:a_4b:207192,a_4b,207192,4,7,9,5,8,11,6,9,13
gated_alive:a_4b:207227,a_4b,207227,1,0,6,0,0,6,3,1,6
gated_alive:a_4b:208931,a_4b,208931,5,8,10,0,0,6,0,0,8
gated_alive:a_4b:209342,a_4b,209342,0,5,11,2,3,3,4,3,1
gated_alive:a_4b:210641,a_4b,210641,2,6,2,4,7,10,2,4,2
gated_alive:a_4b:211367,a_4b,211367,2,1,7,0,0,6,0,0,8
gated_alive:a_4b:211371,a_4b,211371,2,6,13,3,9,12,2,4,2
gated_alive:a_4b:212432,a_4b,212432,5,8,10,0,0,7,0,7,12
gated_alive:a_4b:212448,a_4b,212448,5,2,1,0,1,1,0,0,8
gated_alive:a_4b:212873,a_4b,212873,3,4,8,3,6,8,2,5,14
gated_alive:a_4b:213548,a_4b,213548,2,6,2,4,7,10,2,4,2
gated_alive:a_4b:213883,a_4b,213883,3,9,12,1,5,5,1,2,3
gated_alive:a_4b:214063,a_4b,214063,1,0,6,0,0,6,4,3,15
gated_alive:a_4b:214868,a_4b,214868,5,8,13,0,0,7,5,10,16
gated_alive:a_4b:215341,a_4b,215341,5,2,1,0,1,1,0,5,7
gated_alive:a_4b:215696,a_4b,215696,2,6,2,3,6,8,2,4,2
gated_alive:a_4b:215951,a_4b,215951,5,2,1,0,1,1,0,0,8
gated_alive:a_4b:216011,a_4b,216011,5,8,10,0,0,0,0,8,10
gated_alive:a_4b:216097,a_4b,216097,5,8,10,3,6,8,1,6,3
gated_alive:a_4b:216232,a_4b,216232,5,8,10,0,0,0,0,8,10
gated_alive:a_4b:216938,a_4b,216938,3,3,6,0,0,6,1,2,5
gated_alive:a_4b:218273,a_4b,218273,0,5,11,2,3,3,4,3,1
gated_alive:a_4b:218467,a_4b,218467,1,0,6,1,2,2,3,1,6
gated_alive:a_4b:220025,a_4b,220025,0,5,6,0,0,6,4,3,15
gated_alive:a_4b:221288,a_4b,221288,2,6,2,4,7,10,2,4,2
gated_alive:a_4b:221804,a_4b,221804,2,6,2,4,7,10,2,4,2
gated_alive:a_4b:222119,a_4b,222119,0,5,11,2,3,3,4,3,1
gated_alive:a_4b:222783,a_4b,222783,5,2,3,2,3,3,0,3,11
gated_alive:a_4b:222869,a_4b,222869,0,5,11,2,3,3,4,3,1
gated_alive:a_4b:224019,a_4b,224019,5,8,10,0,1,1,0,0,8
gated_alive:a_4b:224024,a_4b,224024,5,8,10,0,1,1,0,0,9
gated_alive:a_4b:224212,a_4b,224212,1,0,0,1,5,5,3,1,12
gated_alive:a_4b:224357,a_4b,224357,5,8,6,0,0,6,0,0,6
gated_alive:a_4b:225856,a_4b,225856,1,4,8,3,6,8,2,5,14
gated_alive:a_4b:225878,a_4b,225878,3,9,13,3,9,12,5,10,16
gated_alive:a_4b:226296,a_4b,226296,2,6,2,4,7,10,2,4,2
gated_alive:a_4b:226354,a_4b,226354,0,5,11,0,1,1,4,3,1
gated_alive:a_4b:226584,a_4b,226584,1,0,6,1,2,2,3,1,6
gated_alive:a_4b:227230,a_4b,227230,2,8,10,0,0,6,0,0,8
gated_alive:a_4b:227402,a_4b,227402,5,8,10,0,1,1,0,6,8
gated_alive:a_4b:227871,a_4b,227871,3,9,5,3,6,9,2,6,9
gated_alive:a_4b:228374,a_4b,228374,5,8,10,0,1,1,0,0,8
gated_alive:a_4b:230039,a_4b,230039,5,2,1,0,1,1,0,0,8
gated_alive:a_4b:230313,a_4b,230313,1,0,6,1,5,5,3,1,6
gated_alive:a_4b:231475,a_4b,231475,1,0,6,1,2,2,3,1,6
gated_alive:a_4b:231536,a_4b,231536,3,4,5,3,6,9,2,6,9
gated_alive:a_4b:232184,a_4b,232184,5,2,1,0,1,1,0,5,7
gated_alive:a_4b:232829,a_4b,232829,1,0,0,1,2,2,3,1,6
gated_alive:a_4b:234553,a_4b,234553,5,8,10,0,0,6,0,0,8
gated_alive:a_4b:234562,a_4b,234562,2,6,2,4,7,10,2,4,2
gated_alive:a_4b:234913,a_4b,234913,5,2,1,0,1,1,0,8,10
gated_alive:a_4b:235923,a_4b,235923,0,5,11,0,0,0,4,8,10
gated_alive:a_4b:236270,a_4b,236270,0,5,11,2,3,3,4,3,15
gated_alive:a_4b:236304,a_4b,236304,0,5,11,2,3,3,4,3,1
gated_alive:a_4b:236453,a_4b,236453,3,4,8,3,6,8,2,5,14
gated_alive:a_4b:236717,a_4b,236717,1,0,6,1,2,2,3,1,6
gated_alive:a_4b:236900,a_4b,236900,3,3,4,1,5,5,1,2,5
gated_alive:a_4b:236994,a_4b,236994,3,9,12,3,6,8,1,2,3
gated_alive:a_5a:79,a_5a,79,1,0,0,1,2,2,3,1,6
gated_alive:a_5a:309,a_5a,309,5,4,8,3,6,8,2,5,14
gated_alive:a_5a:551,a_5a,551,2,1,7,4,7,13,2,4,2
gated_alive:a_5a:1371,a_5a,1371,1,4,0,1,2,2,3,1,4
gated_alive:a_5a:3189,a_5a,3189,4,7,9,5,8,11,6,9,13
gated_alive:a_5a:3313,a_5a,3313,5,2,1,0,1,1,0,0,0
gated_alive:a_5a:3999,a_5a,3999,2,8,5,0,1,1,4,8,10
gated_alive:a_5a:4780,a_5a,4780,5,8,10,0,0,0,0,8,10
gated_alive:a_5a:5241,a_5a,5241,1,0,0,1,5,5,3,1,12
gated_alive:a_5a:5249,a_5a,5249,4,7,9,5,8,11,6,9,13
gated_alive:a_5a:5921,a_5a,5921,0,5,11,2,3,3,4,3,1
gated_alive:a_5a:6431,a_5a,6431,0,5,11,2,3,3,4,3,1
gated_alive:a_5a:6596,a_5a,6596,1,0,0,1,2,2,3,1,4
gated_alive:a_5a:6757,a_5a,6757,2,6,2,4,7,10,2,4,2
gated_alive:a_5a:6908,a_5a,6908,2,1,7,4,7,13,2,4,2
gated_alive:a_5a:7470,a_5a,7470,0,4,8,2,3,3,2,5,7
gated_alive:a_5a:7485,a_5a,7485,1,0,0,1,2,2,3,1,4
gated_alive:a_5a:7689,a_5a,7689,1,5,6,0,0,6,4,3,15
gated_alive:a_5a:7787,a_5a,7787,5,2,1,0,1,1,0,0,0
gated_alive:a_5a:8144,a_5a,8144,5,8,10,0,1,1,0,0,8
gated_alive:a_5a:8222,a_5a,8222,3,3,4,1,5,5,1,2,5
gated_alive:a_5a:8275,a_5a,8275,0,5,11,2,3,3,4,3,1
gated_alive:a_5a:9376,a_5a,9376,0,5,11,2,3,3,0,3,7
gated_alive:a_5a:9506,a_5a,9506,2,1,7,4,7,13,2,4,2
gated_alive:a_5a:9870,a_5a,9870,5,2,1,0,0,0,0,8,10
gated_alive:a_5a:10109,a_5a,10109,5,2,1,0,1,1,0,0,0
gated_alive:a_5a:11461,a_5a,11461,0,4,8,3,6,8,2,5,14
gated_alive:a_5a:13098,a_5a,13098,3,3,5,3,6,9,2,6,9
gated_alive:a_5a:13507,a_5a,13507,3,9,8,3,6,9,2,5,14
gated_alive:a_5a:13926,a_5a,13926,3,4,8,3,6,8,2,5,14
gated_alive:a_5a:14265,a_5a,14265,0,5,13,3,9,12,5,10,16
gated_alive:a_5a:14303,a_5a,14303,1,4,8,3,6,8,2,5,14
gated_alive:a_5a:14545,a_5a,14545,0,5,11,0,0,6,4,3,15
gated_alive:a_5a:14649,a_5a,14649,5,2,1,0,1,1,0,0,0
gated_alive:a_5a:15629,a_5a,15629,1,0,0,1,2,2,3,1,4
gated_alive:a_5a:16055,a_5a,16055,2,6,2,3,6,8,2,5,14
gated_alive:a_5a:16673,a_5a,16673,2,1,7,1,5,5,2,4,2
gated_alive:a_5a:17293,a_5a,17293,2,1,7,4,7,13,2,4,2
gated_alive:a_5a:17330,a_5a,17330,1,0,0,1,2,2,3,1,4
gated_alive:a_5a:17384,a_5a,17384,3,3,4,1,5,5,1,2,5
gated_alive:a_5a:18331,a_5a,18331,3,8,5,3,6,9,2,6,9
gated_alive:a_5a:18954,a_5a,18954,1,3,4,1,2,2,3,1,4
gated_alive:a_5a:19337,a_5a,19337,0,5,11,2,3,3,4,3,1
gated_alive:a_5a:19381,a_5a,19381,3,9,12,0,1,1,1,6,3
gated_alive:a_5a:19467,a_5a,19467,2,9,13,3,9,12,5,10,16
gated_alive:a_5a:19680,a_5a,19680,2,1,7,4,7,13,2,4,2
gated_alive:a_5a:20190,a_5a,20190,2,6,2,4,7,10,2,4,2
gated_alive:a_5a:21292,a_5a,21292,1,0,6,1,2,2,3,1,6
gated_alive:a_5a:21974,a_5a,21974,0,5,11,2,3,3,5,3,11
gated_alive:a_5a:22369,a_5a,22369,3,9,12,3,6,8,1,6,3
gated_alive:a_5a:22581,a_5a,22581,5,8,10,0,0,7,0,7,12
gated_alive:a_5a:23385,a_5a,23385,0,5,11,0,0,0,4,3,1
gated_alive:a_5a:23611,a_5a,23611,3,3,4,1,5,5,1,2,5
gated_alive:a_5a:24465,a_5a,24465,1,0,0,1,2,2,3,1,4
gated_alive:a_5a:24658,a_5a,24658,5,2,1,0,1,1,0,0,0
gated_alive:a_5a:25185,a_5a,25185,0,4,8,3,6,8,2,5,14
gated_alive:a_5a:26039,a_5a,26039,1,0,6,1,2,2,3,1,6
gated_alive:a_5a:26330,a_5a,26330,0,5,11,0,1,1,0,0,0
gated_alive:a_5a:26904,a_5a,26904,0,5,11,0,0,6,4,3,15
gated_alive:a_5a:27901,a_5a,27901,2,6,13,3,9,12,2,4,2
gated_alive:a_5a:28023,a_5a,28023,5,2,3,2,3,3,0,0,0
gated_alive:a_5a:28285,a_5a,28285,5,2,1,0,1,1,0,0,0
gated_alive:a_5a:28408,a_5a,28408,5,8,10,0,0,7,0,7,12
gated_alive:a_5a:29212,a_5a,29212,0,5,11,2,3,3,4,3,1
gated_alive:a_5a:29358,a_5a,29358,2,1,5,4,7,13,2,4,2
gated_alive:a_5a:29500,a_5a,29500,1,0,6,0,0,6,4,3,15
gated_alive:a_5a:29705,a_5a,29705,3,4,8,2,3,3,1,2,3
gated_alive:a_5a:29757,a_5a,29757,1,0,0,1,2,2,3,1,4
gated_alive:a_5a:30291,a_5a,30291,3,3,4,1,5,5,1,2,5
gated_alive:a_5a:30332,a_5a,30332,4,7,9,5,8,11,6,9,13
gated_alive:a_5a:30347,a_5a,30347,0,4,8,3,6,8,2,5,14
gated_alive:a_5a:30616,a_5a,30616,3,3,5,3,6,9,2,6,9
gated_alive:a_5a:30873,a_5a,30873,2,9,5,3,6,8,2,6,9
gated_alive:a_5a:31684,a_5a,31684,3,3,4,1,5,5,1,2,5
gated_alive:a_5a:31859,a_5a,31859,5,6,10,0,1,1,2,5,14
gated_alive:a_5a:31995,a_5a,31995,0,5,11,2,3,3,4,3,1
gated_alive:a_5a:32898,a_5a,32898,2,6,2,4,7,10,2,4,2
gated_alive:a_5a:35084,a_5a,35084,2,1,7,4,7,13,2,4,2
gated_alive:a_5a:35220,a_5a,35220,0,5,11,2,3,3,4,3,1
gated_alive:a_5a:36055,a_5a,36055,5,2,3,2,3,3,0,7,11
gated_alive:a_5a:37751,a_5a,37751,5,8,10,0,0,0,0,8,10
gated_alive:a_5a:38646,a_5a,38646,0,5,11,2,3,3,4,3,1
gated_alive:a_5a:38761,a_5a,38761,3,9,12,3,6,8,1,6,3
gated_alive:a_5a:39359,a_5a,39359,1,4,0,1,5,5,3,1,4
gated_alive:a_5a:40065,a_5a,40065,4,7,9,5,8,11,6,9,13
gated_alive:a_5a:40136,a_5a,40136,3,9,12,3,6,8,1,6,3
gated_alive:a_5a:40466,a_5a,40466,2,6,2,4,7,10,2,4,2
gated_alive:a_5a:41095,a_5a,41095,0,5,11,0,0,0,4,8,10
gated_alive:a_5a:41708,a_5a,41708,3,3,5,3,6,9,2,6,9
gated_alive:a_5a:41942,a_5a,41942,0,5,11,2,3,3,4,3,1
gated_alive:a_5a:42311,a_5a,42311,0,4,8,2,3,3,4,3,1
gated_alive:a_5a:43212,a_5a,43212,2,6,5,3,6,9,2,6,9
gated_alive:a_5a:44325,a_5a,44325,3,4,8,3,6,8,2,5,14
gated_alive:a_5a:45716,a_5a,45716,0,5,11,2,3,3,4,3,1
gated_alive:a_5a:46851,a_5a,46851,5,8,10,0,1,1,0,0,8
gated_alive:a_5a:47469,a_5a,47469,2,1,5,1,5,5,2,4,9
gated_alive:a_5a:48346,a_5a,48346,5,8,10,0,0,7,0,0,8
gated_alive:a_5a:48750,a_5a,48750,1,0,6,1,2,2,3,1,6
gated_alive:a_5a:48858,a_5a,48858,1,0,6,1,2,2,3,1,6
gated_alive:a_5a:49274,a_5a,49274,4,7,9,5,8,11,6,9,13
gated_alive:a_5a:49463,a_5a,49463,3,9,5,3,6,9,2,6,9
gated_alive:a_5a:49966,a_5a,49966,0,2,1,0,1,1,0,5,7
gated_alive:a_5a:50007,a_5a,50007,1,0,6,1,2,2,3,1,6
gated_alive:a_5a:50301,a_5a,50301,0,5,11,0,0,0,4,3,1
gated_alive:a_5a:50624,a_5a,50624,5,2,1,0,1,1,0,0,0
gated_alive:a_5a:51136,a_5a,51136,2,6,5,4,7,10,2,6,9
gated_alive:a_5a:51147,a_5a,51147,0,5,11,2,3,3,4,3,1
gated_alive:a_5a:52445,a_5a,52445,5,2,1,0,1,1,0,0,0
gated_alive:a_5a:52479,a_5a,52479,5,2,1,0,1,1,0,0,0
gated_alive:a_5a:53332,a_5a,53332,3,3,4,1,5,5,1,2,5
gated_alive:a_5a:53494,a_5a,53494,5,2,3,2,3,3,4,3,1
gated_alive:a_5a:53872,a_5a,53872,5,8,10,0,1,1,0,0,0
gated_alive:a_5a:54277,a_5a,54277,4,7,9,5,8,11,6,9,13
gated_alive:a_5a:55050,a_5a,55050,3,5,11,0,0,6,4,3,15
gated_alive:a_5a:57370,a_5a,57370,3,9,12,3,6,8,1,2,3
gated_alive:a_5a:58231,a_5a,58231,3,3,4,1,5,5,1,2,5
gated_alive:a_5a:59481,a_5a,59481,3,9,12,1,5,5,1,6,3
gated_alive:a_5a:59940,a_5a,59940,3,9,12,4,7,10,1,6,3
gated_alive:a_5a:61579,a_5a,61579,2,6,2,4,7,10,2,4,2
gated_alive:a_5a:63061,a_5a,63061,3,9,12,3,6,8,1,6,3
gated_alive:a_5a:63138,a_5a,63138,5,2,1,0,1,1,0,0,8
gated_alive:a_5a:63799,a_5a,63799,1,0,6,1,5,5,3,1,6
gated_alive:a_5a:64291,a_5a,64291,3,3,4,1,5,5,1,2,5
gated_alive:a_5a:64639,a_5a,64639,0,5,11,2,3,3,4,3,1
gated_alive:a_5a:64982,a_5a,64982,1,0,0,1,2,2,3,1,6
gated_alive:a_5a:66163,a_5a,66163,0,5,11,0,0,7,4,7,12
gated_alive:a_5a:66848,a_5a,66848,1,0,6,1,2,2,3,1,6
gated_alive:a_5a:68208,a_5a,68208,3,4,4,1,2,2,1,2,5
gated_alive:a_5a:68880,a_5a,68880,5,8,5,3,6,9,2,6,9
gated_alive:a_5a:68975,a_5a,68975,3,3,4,1,5,5,1,2,5
gated_alive:a_5a:69521,a_5a,69521,0,4,8,2,3,3,2,5,14
gated_alive:a_5a:70930,a_5a,70930,1,0,0,1,2,2,3,1,4
gated_alive:a_5a:70998,a_5a,70998,2,1,7,3,6,8,2,4,2
gated_alive:a_5a:71224,a_5a,71224,5,2,1,0,1,1,0,0,8
gated_alive:a_5a:71458,a_5a,71458,0,5,11,0,0,0,4,8,10
gated_alive:a_5a:71461,a_5a,71461,1,0,6,1,2,2,3,1,6
gated_alive:a_5a:72073,a_5a,72073,5,2,1,0,1,1,0,0,0
gated_alive:a_5a:72562,a_5a,72562,2,1,7,4,7,13,2,4,2
gated_alive:a_5a:72693,a_5a,72693,2,6,2,4,7,10,2,4,2
gated_alive:a_5a:73569,a_5a,73569,3,3,4,1,5,5,1,2,5
gated_alive:a_5a:73827,a_5a,73827,1,4,8,3,6,8,2,5,14
gated_alive:a_5a:74712,a_5a,74712,5,2,1,0,1,1,0,0,8
gated_alive:a_5a:74795,a_5a,74795,0,5,11,0,0,0,4,3,1
gated_alive:a_5a:75369,a_5a,75369,4,7,9,5,8,11,6,9,13
gated_alive:a_5a:75444,a_5a,75444,3,9,12,3,6,8,1,6,3
gated_alive:a_5a:75451,a_5a,75451,1,0,6,1,2,2,3,1,6
gated_alive:a_5a:75556,a_5a,75556,0,5,11,2,3,3,4,5,7
gated_alive:a_5a:75649,a_5a,75649,5,8,10,0,1,1,0,0,0
gated_alive:a_5a:76836,a_5a,76836,0,5,11,2,3,3,4,3,1
gated_alive:a_5a:76924,a_5a,76924,0,4,8,2,3,3,0,5,7
gated_alive:a_5a:76949,a_5a,76949,0,5,11,2,3,3,5,3,11
gated_alive:a_5a:77046,a_5a,77046,3,9,12,3,6,8,1,6,3
gated_alive:a_5a:77109,a_5a,77109,1,4,8,3,6,8,2,5,14
gated_alive:a_5a:79704,a_5a,79704,5,2,1,0,1,1,0,0,8
gated_alive:a_5a:80001,a_5a,80001,0,5,11,2,3,3,5,3,11
gated_alive:a_5a:80192,a_5a,80192,1,0,0,3,4,4,3,1,17
gated_alive:a_5a:81103,a_5a,81103,5,8,10,0,0,7,0,7,12
gated_alive:a_5a:81336,a_5a,81336,2,6,5,3,6,9,2,6,9
gated_alive:a_5a:81893,a_5a,81893,1,0,6,1,2,2,3,8,10
gated_alive:a_5a:82434,a_5a,82434,3,3,5,1,5,5,1,6,9
gated_alive:a_5a:82527,a_5a,82527,2,4,8,3,6,8,2,5,14
gated_alive:a_5a:82589,a_5a,82589,3,9,12,3,6,8,1,6,3
gated_alive:a_5a:83488,a_5a,83488,2,6,5,3,6,9,2,6,9
gated_alive:a_5a:83601,a_5a,83601,4,9,12,5,8,11,6,9,13
gated_alive:a_5a:83669,a_5a,83669,3,3,4,1,5,5,1,2,5
gated_alive:a_5a:84173,a_5a,84173,2,1,7,3,9,12,2,4,2
gated_alive:a_5a:84343,a_5a,84343,5,2,1,0,1,1,0,0,0
gated_alive:a_5a:84760,a_5a,84760,3,4,4,1,5,5,1,2,12
gated_alive:a_5a:85303,a_5a,85303,1,0,6,3,4,4,3,1,17
gated_alive:a_5a:85455,a_5a,85455,0,4,8,2,3,3,0,5,7
gated_alive:a_5a:85500,a_5a,85500,2,9,5,3,6,9,2,6,9
gated_alive:a_5a:86144,a_5a,86144,3,4,4,3,4,4,1,1,17
gated_alive:a_5a:86979,a_5a,86979,3,9,12,3,6,8,1,6,3
